,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,target
74,0.673,https://api.spotify.com/v1/audio-analysis/4so0Wek9Ig1p6CRCHuINwW,0.317,177480,0.158,4so0Wek9Ig1p6CRCHuINwW,0.353,9,0.338,-16.485,1,0.0381,130.503,3,https://api.spotify.com/v1/tracks/4so0Wek9Ig1p6CRCHuINwW,audio_features,spotify:track:6RS6rcjnWrdfVuu2U2W2dj,0.247,1
75,0.318,https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy,0.328,213880,0.607,3zJw3rugfpVrmBeDDnUYzy,0.0,2,0.765,-11.076,1,0.0315,146.537,3,https://api.spotify.com/v1/tracks/3zJw3rugfpVrmBeDDnUYzy,audio_features,spotify:track:2mvabkN1i2gLnGAPUVdwek,0.395,1
76,0.688,https://api.spotify.com/v1/audio-analysis/3AgiRs3oxc2dFh0CPUHXJs,0.498,245333,0.432,3AgiRs3oxc2dFh0CPUHXJs,0.0,9,0.136,-14.386,1,0.0345,135.015,3,https://api.spotify.com/v1/tracks/3AgiRs3oxc2dFh0CPUHXJs,audio_features,spotify:track:0yS8P7DFNEBYQ5yHadM5z0,0.365,1
77,0.128,https://api.spotify.com/v1/audio-analysis/23lpJkE7jJ4BVQhc3lj0VM,0.541,220160,0.909,23lpJkE7jJ4BVQhc3lj0VM,0.0,9,0.128,-3.101,1,0.0358,203.862,4,https://api.spotify.com/v1/tracks/23lpJkE7jJ4BVQhc3lj0VM,audio_features,spotify:track:72HP2M4jjw4t0AIGdEVGEF,0.962,1
78,0.33,https://api.spotify.com/v1/audio-analysis/79aGaZ5jvIiBoAKQEuoBwV,0.506,256994,0.426,79aGaZ5jvIiBoAKQEuoBwV,0.0,8,0.0436,-7.131,1,0.0313,94.061,4,https://api.spotify.com/v1/tracks/79aGaZ5jvIiBoAKQEuoBwV,audio_features,spotify:track:7F9oCEKbqjN99cV5HpvYER,0.34,1
79,0.633,https://api.spotify.com/v1/audio-analysis/3k0q9lMmB7HSCs3h4pizqA,0.519,181853,0.259,3k0q9lMmB7HSCs3h4pizqA,0.0,9,0.169,-8.47,1,0.0283,119.806,4,https://api.spotify.com/v1/tracks/3k0q9lMmB7HSCs3h4pizqA,audio_features,spotify:track:7Hz6LLOVxrojLPIHJJ1S0E,0.256,1
80,0.965,https://api.spotify.com/v1/audio-analysis/2FW7QTxq01INtDzcQBSbyz,0.279,142800,0.125,2FW7QTxq01INtDzcQBSbyz,1.2e-06,3,0.112,-15.356,1,0.0401,80.723,4,https://api.spotify.com/v1/tracks/2FW7QTxq01INtDzcQBSbyz,audio_features,spotify:track:5DoGwwQAlYumpSSlDNMOwY,0.163,1
81,0.167,https://api.spotify.com/v1/audio-analysis/6Z7nSvnAhMasviVPmdEZKC,0.591,229453,0.708,6Z7nSvnAhMasviVPmdEZKC,0.000113,0,0.0993,-5.377,1,0.0398,115.111,4,https://api.spotify.com/v1/tracks/6Z7nSvnAhMasviVPmdEZKC,audio_features,spotify:track:0viGbbEJ9xV6qNJsTaXruz,0.36,1
82,0.504,https://api.spotify.com/v1/audio-analysis/7hPtrGqzMOO0KMevkaQnYR,0.746,135207,0.552,7hPtrGqzMOO0KMevkaQnYR,0.0,4,0.0535,-8.047,0,0.0456,121.024,4,https://api.spotify.com/v1/tracks/7hPtrGqzMOO0KMevkaQnYR,audio_features,spotify:track:4hrQGaFalrGJfcsILMxjuc,0.876,1
83,0.00722,https://api.spotify.com/v1/audio-analysis/23EvkivHtoFgkSK5pckvwq,0.517,198267,0.702,23EvkivHtoFgkSK5pckvwq,0.0,3,0.0896,-6.763,1,0.0247,83.873,4,https://api.spotify.com/v1/tracks/23EvkivHtoFgkSK5pckvwq,audio_features,spotify:track:6YJdPrH3i2POzu7hdHIRrb,0.414,1
84,0.727,https://api.spotify.com/v1/audio-analysis/4FEzG5IQh9vt6nPhXwwVmj,0.604,149307,0.497,4FEzG5IQh9vt6nPhXwwVmj,3.95e-05,1,0.102,-6.676,1,0.0319,126.011,4,https://api.spotify.com/v1/tracks/4FEzG5IQh9vt6nPhXwwVmj,audio_features,spotify:track:2FWKbF1s4s5Z8ZQkyIGNQU,0.72,1
85,0.198,https://api.spotify.com/v1/audio-analysis/1fVUbYWYtBmzTllJ2EAddD,0.57,203473,0.669,1fVUbYWYtBmzTllJ2EAddD,0.0,5,0.31,-5.114,1,0.057,130.839,4,https://api.spotify.com/v1/tracks/1fVUbYWYtBmzTllJ2EAddD,audio_features,spotify:track:2eLPefNqdtcTN1pCEqlrWr,0.575,1
86,0.116,https://api.spotify.com/v1/audio-analysis/0s3x37HfdUXvoW9N5zA5fN,0.483,191653,0.847,0s3x37HfdUXvoW9N5zA5fN,0.0,9,0.0707,-3.57,1,0.0419,153.856,4,https://api.spotify.com/v1/tracks/0s3x37HfdUXvoW9N5zA5fN,audio_features,spotify:track:1h9QQ7e222OSr93MRiMqGZ,0.408,1
87,0.0143,https://api.spotify.com/v1/audio-analysis/3GvqH9zhRW19mhnubYZQEN,0.623,178429,0.801,3GvqH9zhRW19mhnubYZQEN,0.0,7,0.0826,-5.969,1,0.0368,123.095,4,https://api.spotify.com/v1/tracks/3GvqH9zhRW19mhnubYZQEN,audio_features,spotify:track:7lbto9KYTHq5V1PetjIMOF,0.367,1
88,0.677,https://api.spotify.com/v1/audio-analysis/3U2onubxT4vYkm6M8b5gSP,0.533,143960,0.387,3U2onubxT4vYkm6M8b5gSP,2.67e-06,7,0.124,-7.026,1,0.0316,176.209,3,https://api.spotify.com/v1/tracks/3U2onubxT4vYkm6M8b5gSP,audio_features,spotify:track:0W2v26CdnaynHvBM1cF2Sw,0.393,1
89,0.0387,https://api.spotify.com/v1/audio-analysis/1VjUDKaUGOn1FgjgYgwlNL,0.444,174636,0.743,1VjUDKaUGOn1FgjgYgwlNL,0.0,0,0.156,-6.886,1,0.0403,178.047,4,https://api.spotify.com/v1/tracks/1VjUDKaUGOn1FgjgYgwlNL,audio_features,spotify:track:1dinW5tLGDdPhxtW8vMkUn,0.502,1
90,0.652,https://api.spotify.com/v1/audio-analysis/2hlHvqD4nacQCIu6HShT4R,0.573,203867,0.517,2hlHvqD4nacQCIu6HShT4R,0.0,2,0.0845,-9.296,1,0.0302,117.054,4,https://api.spotify.com/v1/tracks/2hlHvqD4nacQCIu6HShT4R,audio_features,spotify:track:5MknXpAUgINT11lxoobaJK,0.39,1
91,0.49,https://api.spotify.com/v1/audio-analysis/3oSjEiqMBaBzqpVQnr2ZDB,0.313,230280,0.323,3oSjEiqMBaBzqpVQnr2ZDB,0.0,5,0.112,-8.215,1,0.0265,77.488,4,https://api.spotify.com/v1/tracks/3oSjEiqMBaBzqpVQnr2ZDB,audio_features,spotify:track:1deT8vP3lOVU3XFAKHsSc3,0.104,1
92,0.293,https://api.spotify.com/v1/audio-analysis/6UbwfQeAEzhnolDwXiPowY,0.583,233893,0.747,6UbwfQeAEzhnolDwXiPowY,0.00656,4,0.659,-5.633,0,0.0834,160.865,4,https://api.spotify.com/v1/tracks/6UbwfQeAEzhnolDwXiPowY,audio_features,spotify:track:02FaKXXL7KUtRc7K0k54tL,0.662,1
93,0.274,https://api.spotify.com/v1/audio-analysis/2VerPsDCDMsjvNHo2VbYkP,0.828,199272,0.773,2VerPsDCDMsjvNHo2VbYkP,0.0,2,0.161,-4.303,1,0.0356,110.032,4,https://api.spotify.com/v1/tracks/2VerPsDCDMsjvNHo2VbYkP,audio_features,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,0.942,1
94,0.532,https://api.spotify.com/v1/audio-analysis/29Vd0vx4acZq8YNouCUix5,0.653,290720,0.414,29Vd0vx4acZq8YNouCUix5,0.0654,2,0.273,-10.356,1,0.0273,112.57,3,https://api.spotify.com/v1/tracks/29Vd0vx4acZq8YNouCUix5,audio_features,spotify:track:2rkb8ijsPapKDMEh0cSe8I,0.209,1
95,0.333,https://api.spotify.com/v1/audio-analysis/3NA84890pHXcOPhyVWKCuA,0.298,200667,0.424,3NA84890pHXcOPhyVWKCuA,0.0,2,0.0888,-6.712,1,0.0368,179.236,4,https://api.spotify.com/v1/tracks/3NA84890pHXcOPhyVWKCuA,audio_features,spotify:track:7uMwRRjTbAnpamA9cc842p,0.393,1
96,0.163,https://api.spotify.com/v1/audio-analysis/5xmKTpH19adLMI99hgoud6,0.412,229875,0.383,5xmKTpH19adLMI99hgoud6,0.0,5,0.385,-8.437,1,0.0318,143.762,4,https://api.spotify.com/v1/tracks/5xmKTpH19adLMI99hgoud6,audio_features,spotify:track:2Y0ktCGrGoGcQFXsGztvhi,0.19,1
97,0.164,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,0.336,241107,0.627,0bYg9bo50gSsH3LtXe2SQn,0.0,7,0.0708,-7.463,1,0.0384,150.273,4,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,audio_features,spotify:track:3BhlC2eX8obANfmLEwo1ia,0.35,1
98,0.844,https://api.spotify.com/v1/audio-analysis/2wCPMWR3y4xclijuCcLJv7,0.709,131547,0.506,2wCPMWR3y4xclijuCcLJv7,0.0,2,0.062,-5.628,1,0.0377,119.345,4,https://api.spotify.com/v1/tracks/2wCPMWR3y4xclijuCcLJv7,audio_features,spotify:track:7dvkUNutBgT1tw41tpvpUh,0.682,1
99,0.534,https://api.spotify.com/v1/audio-analysis/7taXf5odg9xCAZERYfyOkS,0.485,182360,0.857,7taXf5odg9xCAZERYfyOkS,0.0,2,0.347,-7.059,1,0.0442,148.749,4,https://api.spotify.com/v1/tracks/7taXf5odg9xCAZERYfyOkS,audio_features,spotify:track:4y69lx0SFFZZrcbyy9sV6n,0.963,1
100,0.744,https://api.spotify.com/v1/audio-analysis/0cM5URUqqQTpJWonmdzF1J,0.685,202547,0.391,0cM5URUqqQTpJWonmdzF1J,0.0,1,0.142,-7.183,1,0.0435,87.101,4,https://api.spotify.com/v1/tracks/0cM5URUqqQTpJWonmdzF1J,audio_features,spotify:track:0YupMLYOYz6lZDbN3kRt7A,0.443,1
101,0.328,https://api.spotify.com/v1/audio-analysis/3Z3QhZAZpqwZa1phsbQ3JZ,0.497,240213,0.661,3Z3QhZAZpqwZa1phsbQ3JZ,0.000317,9,0.211,-9.047,1,0.0361,180.225,4,https://api.spotify.com/v1/tracks/3Z3QhZAZpqwZa1phsbQ3JZ,audio_features,spotify:track:0PhwkzKlhXvSbStP34MbGv,0.894,1
102,0.163,https://api.spotify.com/v1/audio-analysis/72HP2M4jjw4t0AIGdEVGEF,0.694,203880,0.769,72HP2M4jjw4t0AIGdEVGEF,0.0,6,0.0976,-4.665,1,0.0325,93.033,4,https://api.spotify.com/v1/tracks/72HP2M4jjw4t0AIGdEVGEF,audio_features,spotify:track:6MPpnJDLk37GEIM0iGGITd,0.663,1
103,0.905,https://api.spotify.com/v1/audio-analysis/4hrQGaFalrGJfcsILMxjuc,0.54,218267,0.235,4hrQGaFalrGJfcsILMxjuc,0.0,9,0.15,-9.676,1,0.0458,119.766,4,https://api.spotify.com/v1/tracks/4hrQGaFalrGJfcsILMxjuc,audio_features,spotify:track:2K4XbdyLxi9jhqVQeyUKRK,0.415,1
104,0.811,https://api.spotify.com/v1/audio-analysis/7lbto9KYTHq5V1PetjIMOF,0.581,181144,0.257,7lbto9KYTHq5V1PetjIMOF,0.0,7,0.514,-10.079,0,0.0355,140.007,4,https://api.spotify.com/v1/tracks/7lbto9KYTHq5V1PetjIMOF,audio_features,spotify:track:1QLZKzC2pjP4ySf4ALrNhm,0.297,1
105,0.128,https://api.spotify.com/v1/audio-analysis/02FaKXXL7KUtRc7K0k54tL,0.774,182521,0.608,02FaKXXL7KUtRc7K0k54tL,0.0,7,0.0895,-6.264,1,0.128,137.494,4,https://api.spotify.com/v1/tracks/02FaKXXL7KUtRc7K0k54tL,audio_features,spotify:track:3jKGG4THqegu6EgxinAIYm,0.56,1
106,0.227,https://api.spotify.com/v1/audio-analysis/3BhlC2eX8obANfmLEwo1ia,0.414,118395,0.664,3BhlC2eX8obANfmLEwo1ia,0.0,1,0.271,-5.664,1,0.0415,137.095,4,https://api.spotify.com/v1/tracks/3BhlC2eX8obANfmLEwo1ia,audio_features,spotify:track:3PIDciSFdrQxSQSihim3hN,0.526,1
107,0.763,https://api.spotify.com/v1/audio-analysis/6MPpnJDLk37GEIM0iGGITd,0.57,133773,0.51,6MPpnJDLk37GEIM0iGGITd,0.0,8,0.285,-8.148,1,0.057,76.919,4,https://api.spotify.com/v1/tracks/6MPpnJDLk37GEIM0iGGITd,audio_features,spotify:track:38xhBO2AKrJnjdjVnhJES6,0.841,1
108,0.292,https://api.spotify.com/v1/audio-analysis/38xhBO2AKrJnjdjVnhJES6,0.634,231173,0.645,38xhBO2AKrJnjdjVnhJES6,0.0,5,0.246,-9.2,1,0.0376,93.05,4,https://api.spotify.com/v1/tracks/38xhBO2AKrJnjdjVnhJES6,audio_features,spotify:track:0Ie5uiv54KgCr7P4sYDTHl,0.677,1
109,0.244,https://api.spotify.com/v1/audio-analysis/2qoZNAP3JLyIOtbsPtBjvV,0.478,147227,0.542,2qoZNAP3JLyIOtbsPtBjvV,0.0,5,0.0839,-10.135,1,0.0367,167.486,4,https://api.spotify.com/v1/tracks/2qoZNAP3JLyIOtbsPtBjvV,audio_features,spotify:track:6C81GGUCNbEmR8gMIi0CpH,0.821,1
110,0.621,https://api.spotify.com/v1/audio-analysis/1GpPsjjd4D1jsteGYpGGIN,0.681,142840,0.474,1GpPsjjd4D1jsteGYpGGIN,1.24e-06,7,0.137,-8.623,0,0.0423,71.957,4,https://api.spotify.com/v1/tracks/1GpPsjjd4D1jsteGYpGGIN,audio_features,spotify:track:5cXne3fQ8Q2vbSMwGjunM8,0.7,1
111,0.918,https://api.spotify.com/v1/audio-analysis/6yaxdh87KVj82QIYKTP1zt,0.423,168107,0.301,6yaxdh87KVj82QIYKTP1zt,0.00263,7,0.234,-12.301,0,0.0391,136.791,3,https://api.spotify.com/v1/tracks/6yaxdh87KVj82QIYKTP1zt,audio_features,spotify:track:3Xr6kOC4De4Lk41lF9nzTy,0.553,1
112,0.116,https://api.spotify.com/v1/audio-analysis/5SyQ5OhqrkJGb35V7RBoL0,0.65,252200,0.934,5SyQ5OhqrkJGb35V7RBoL0,0.0,5,0.867,-4.209,1,0.0474,105.001,4,https://api.spotify.com/v1/tracks/5SyQ5OhqrkJGb35V7RBoL0,audio_features,spotify:track:2qoZNAP3JLyIOtbsPtBjvV,0.737,1
113,0.741,https://api.spotify.com/v1/audio-analysis/1sEC3X76vXgpsgnfaXEMwR,0.194,273573,0.296,1sEC3X76vXgpsgnfaXEMwR,2.82e-05,3,0.0862,-10.429,1,0.0322,91.547,3,https://api.spotify.com/v1/tracks/1sEC3X76vXgpsgnfaXEMwR,audio_features,spotify:track:79a2ejVzj2SpXkpWdfv1Co,0.121,1
114,0.599,https://api.spotify.com/v1/audio-analysis/3QIoEi8Enr9uHffwInGIsC,0.612,177440,0.289,3QIoEi8Enr9uHffwInGIsC,0.00266,9,0.0561,-11.568,1,0.0421,183.18,3,https://api.spotify.com/v1/tracks/3QIoEi8Enr9uHffwInGIsC,audio_features,spotify:track:0Yeh2VJCsxSgbftSGTiUbN,0.466,1
115,0.919,https://api.spotify.com/v1/audio-analysis/2L9QLAhrvtP4EYg1lY0Tnw,0.478,135760,0.201,2L9QLAhrvtP4EYg1lY0Tnw,0.0,7,0.0854,-16.768,1,0.0332,136.471,4,https://api.spotify.com/v1/tracks/2L9QLAhrvtP4EYg1lY0Tnw,audio_features,spotify:track:18g50kFt5uwVeCzQbrCvAO,0.857,1
116,0.0205,https://api.spotify.com/v1/audio-analysis/3AlpkljBS1AU7HFVPms8K6,0.669,206533,0.854,3AlpkljBS1AU7HFVPms8K6,0.0,1,0.047,-4.486,1,0.0999,93.057,4,https://api.spotify.com/v1/tracks/3AlpkljBS1AU7HFVPms8K6,audio_features,spotify:track:5jjsm4Jjq8xjDaue3rW9Go,0.707,1
117,0.674,https://api.spotify.com/v1/audio-analysis/0JoLc8rgQBJhDMolSCuRuw,0.706,123640,0.633,0JoLc8rgQBJhDMolSCuRuw,0.0,2,0.155,-9.715,1,0.0303,128.88,4,https://api.spotify.com/v1/tracks/0JoLc8rgQBJhDMolSCuRuw,audio_features,spotify:track:1GpPsjjd4D1jsteGYpGGIN,0.823,1
118,0.77,https://api.spotify.com/v1/audio-analysis/30WHma5z5Sty54jbtoxYEy,0.679,164573,0.622,30WHma5z5Sty54jbtoxYEy,1.34e-05,7,0.117,-12.837,0,0.0961,152.027,4,https://api.spotify.com/v1/tracks/30WHma5z5Sty54jbtoxYEy,audio_features,spotify:track:0tXPhc8LvM4dPvoRwI66XQ,0.961,1
119,0.451,https://api.spotify.com/v1/audio-analysis/4M3K1gnHJnE3cIrAcKZQr3,0.343,254707,0.6,4M3K1gnHJnE3cIrAcKZQr3,0.0,3,0.279,-5.254,1,0.0302,172.044,4,https://api.spotify.com/v1/tracks/4M3K1gnHJnE3cIrAcKZQr3,audio_features,spotify:track:4Z0l8dIngsalL0QdCun5CE,0.158,1
120,0.582,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,0.271,272467,0.551,3VTNVsTTu05dmTsVFrmGpK,4.16e-05,2,0.256,-7.48,1,0.0457,78.111,4,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,audio_features,spotify:track:15sxLiiChE5dCW3Y756oas,0.428,1
121,0.783,https://api.spotify.com/v1/audio-analysis/2mNOIlCHMZYbXQFmW8qeV7,0.524,206654,0.247,2mNOIlCHMZYbXQFmW8qeV7,2.31e-05,9,0.0911,-10.282,1,0.0263,76.932,4,https://api.spotify.com/v1/tracks/2mNOIlCHMZYbXQFmW8qeV7,audio_features,spotify:track:2nMZx7QHerfo4Wv37xNUEC,0.428,1
122,0.602,https://api.spotify.com/v1/audio-analysis/69e4ppJAGy7GZC01PgpD6N,0.524,189000,0.561,69e4ppJAGy7GZC01PgpD6N,2.57e-05,5,0.138,-5.092,1,0.0297,89.951,4,https://api.spotify.com/v1/tracks/69e4ppJAGy7GZC01PgpD6N,audio_features,spotify:track:6yaxdh87KVj82QIYKTP1zt,0.269,1
123,0.907,https://api.spotify.com/v1/audio-analysis/4Dgp0jxrJdpKrZfVmgxekz,0.35,206347,0.232,4Dgp0jxrJdpKrZfVmgxekz,9.21e-06,4,0.292,-11.042,1,0.0331,93.269,3,https://api.spotify.com/v1/tracks/4Dgp0jxrJdpKrZfVmgxekz,audio_features,spotify:track:1sFWEpf1aPYN576LS1aa4Y,0.381,1
124,0.556,https://api.spotify.com/v1/audio-analysis/0ZoHHROTzwIYeNAHRPedTY,0.603,239947,0.705,0ZoHHROTzwIYeNAHRPedTY,0.000123,9,0.342,-7.547,1,0.0328,90.12,4,https://api.spotify.com/v1/tracks/0ZoHHROTzwIYeNAHRPedTY,audio_features,spotify:track:1moEucbMhmAK6KVPoNw6ms,0.89,1
125,0.118,https://api.spotify.com/v1/audio-analysis/18J9Wt6fBBFjkQciPsxa3g,0.793,172250,0.666,18J9Wt6fBBFjkQciPsxa3g,2.48e-05,7,0.296,-6.195,1,0.0598,119.985,4,https://api.spotify.com/v1/tracks/18J9Wt6fBBFjkQciPsxa3g,audio_features,spotify:track:2pXpURmn6zC5ZYDMms6fwa,0.783,1
126,0.18,https://api.spotify.com/v1/audio-analysis/012mGdSYIBEmERuScm2iOl,0.691,143507,0.66,012mGdSYIBEmERuScm2iOl,0.000266,5,0.174,-8.161,1,0.0354,146.78,4,https://api.spotify.com/v1/tracks/012mGdSYIBEmERuScm2iOl,audio_features,spotify:track:4fzyvSu73BhGvi96p2zwjL,0.94,1
127,0.0767,https://api.spotify.com/v1/audio-analysis/3gh7XKogco53YM1AGJ0OGD,0.794,226827,0.732,3gh7XKogco53YM1AGJ0OGD,0.0,2,0.0425,-5.618,1,0.045,136.992,4,https://api.spotify.com/v1/tracks/3gh7XKogco53YM1AGJ0OGD,audio_features,spotify:track:5SyQ5OhqrkJGb35V7RBoL0,0.697,1
128,0.125,https://api.spotify.com/v1/audio-analysis/0kIVSKPygLNAEBi7EVeeJn,0.558,217000,0.731,0kIVSKPygLNAEBi7EVeeJn,0.0,0,0.0932,-6.282,1,0.0325,100.035,4,https://api.spotify.com/v1/tracks/0kIVSKPygLNAEBi7EVeeJn,audio_features,spotify:track:4ricyQVd20UQde1jpXCSuJ,0.381,1
129,0.816,https://api.spotify.com/v1/audio-analysis/0cDcnStZNlQe6FL9TwcUqQ,0.464,149267,0.698,0cDcnStZNlQe6FL9TwcUqQ,0.000111,4,0.334,-6.424,1,0.029,95.252,4,https://api.spotify.com/v1/tracks/0cDcnStZNlQe6FL9TwcUqQ,audio_features,spotify:track:5aDoUmxBsbdpS16alksb5Z,0.716,1
130,0.0282,https://api.spotify.com/v1/audio-analysis/7KWwWeBPUCXDleEwfV1ZC3,0.491,242347,0.661,7KWwWeBPUCXDleEwfV1ZC3,0.0,3,0.126,-7.281,1,0.0269,102.956,4,https://api.spotify.com/v1/tracks/7KWwWeBPUCXDleEwfV1ZC3,audio_features,spotify:track:4i1xD9JHGoRaXcKdmjA4yj,0.353,1
131,0.931,https://api.spotify.com/v1/audio-analysis/33EVpTZhoyQw1mStrZTKfO,0.255,160333,0.113,33EVpTZhoyQw1mStrZTKfO,1.08e-05,0,0.273,-15.264,1,0.0337,109.464,1,https://api.spotify.com/v1/tracks/33EVpTZhoyQw1mStrZTKfO,audio_features,spotify:track:2dbfjsBbi3nt0a173iUumA,0.199,1
132,0.973,https://api.spotify.com/v1/audio-analysis/2gEdDzzK9uxVLIFm88joGF,0.242,232227,0.121,2gEdDzzK9uxVLIFm88joGF,0.000181,9,0.0891,-14.98,1,0.0376,164.526,4,https://api.spotify.com/v1/tracks/2gEdDzzK9uxVLIFm88joGF,audio_features,spotify:track:1sEC3X76vXgpsgnfaXEMwR,0.122,1
133,0.622,https://api.spotify.com/v1/audio-analysis/2ONK98Younvq3LCCTpCxMJ,0.608,178840,0.57,2ONK98Younvq3LCCTpCxMJ,0.0,5,0.116,-6.499,1,0.0286,130.159,4,https://api.spotify.com/v1/tracks/2ONK98Younvq3LCCTpCxMJ,audio_features,spotify:track:10HDoLPz2bucGBkoNEjDHW,0.314,1
134,0.362,https://api.spotify.com/v1/audio-analysis/5aqPFFCJivYjHanadZXDRJ,0.499,203533,0.34,5aqPFFCJivYjHanadZXDRJ,0.0,10,0.106,-7.137,0,0.0257,102.913,4,https://api.spotify.com/v1/tracks/5aqPFFCJivYjHanadZXDRJ,audio_features,spotify:track:4uQqahi1iUP35xE2qGdKdo,0.173,1
135,0.639,https://api.spotify.com/v1/audio-analysis/0V4WjLiC3Kg7pkGHN5O2cU,0.67,223396,0.657,0V4WjLiC3Kg7pkGHN5O2cU,0.0,0,0.0991,-7.876,0,0.027,124.998,4,https://api.spotify.com/v1/tracks/0V4WjLiC3Kg7pkGHN5O2cU,audio_features,spotify:track:32h59T8q2SonUPJ006lyXt,0.479,1
136,0.658,https://api.spotify.com/v1/audio-analysis/6WG7lWqmHXg9BNBouYNTuJ,0.398,174720,0.528,6WG7lWqmHXg9BNBouYNTuJ,0.0,0,0.104,-6.273,0,0.0345,113.538,4,https://api.spotify.com/v1/tracks/6WG7lWqmHXg9BNBouYNTuJ,audio_features,spotify:track:5xDrO9DEDJGUQGfyoHvgDJ,0.493,1
137,0.286,https://api.spotify.com/v1/audio-analysis/6NosTb3He8obPmQ4tt8XFS,0.635,183690,0.575,6NosTb3He8obPmQ4tt8XFS,2.38e-06,10,0.114,-4.763,1,0.0304,139.808,4,https://api.spotify.com/v1/tracks/6NosTb3He8obPmQ4tt8XFS,audio_features,spotify:track:3QIoEi8Enr9uHffwInGIsC,0.344,1
138,0.691,https://api.spotify.com/v1/audio-analysis/1N627P6Ih9KIrUJz3g6qF2,0.236,195267,0.47,1N627P6Ih9KIrUJz3g6qF2,0.0,4,0.161,-7.636,1,0.0291,92.537,1,https://api.spotify.com/v1/tracks/1N627P6Ih9KIrUJz3g6qF2,audio_features,spotify:track:1kCMRwtyaXZRWhe2scYcBL,0.225,1
139,0.449,https://api.spotify.com/v1/audio-analysis/2BfnqpvoCEm7QdH4LyYIHz,0.218,231333,0.621,2BfnqpvoCEm7QdH4LyYIHz,5.49e-06,0,0.104,-5.998,1,0.0311,79.416,4,https://api.spotify.com/v1/tracks/2BfnqpvoCEm7QdH4LyYIHz,audio_features,spotify:track:6XzpeMXDvLC86GvAfnUsIA,0.42,1
140,0.277,https://api.spotify.com/v1/audio-analysis/0QPYn15U8IQHKcH2LDfrek,0.735,266147,0.645,0QPYn15U8IQHKcH2LDfrek,0.0,11,0.458,-8.147,0,0.0273,106.753,4,https://api.spotify.com/v1/tracks/0QPYn15U8IQHKcH2LDfrek,audio_features,spotify:track:5DHfUmmnlFJPqa9MnKe0EX,0.881,1
141,0.766,https://api.spotify.com/v1/audio-analysis/5hslUAKq9I9CG2bAulFkHN,0.24,151933,0.598,5hslUAKq9I9CG2bAulFkHN,0.0,7,0.117,-8.435,1,0.0369,201.629,3,https://api.spotify.com/v1/tracks/5hslUAKq9I9CG2bAulFkHN,audio_features,spotify:track:6Lv9ozIdb06duB01e6ZpNQ,0.776,1
142,0.889,https://api.spotify.com/v1/audio-analysis/2WUVQQAsWvScEdBVilRYaR,0.394,247493,0.17,2WUVQQAsWvScEdBVilRYaR,0.0,0,0.105,-10.368,1,0.0451,130.721,3,https://api.spotify.com/v1/tracks/2WUVQQAsWvScEdBVilRYaR,audio_features,spotify:track:2L9QLAhrvtP4EYg1lY0Tnw,0.315,1
143,0.164,https://api.spotify.com/v1/audio-analysis/1hvpDAxZPKjKztOc72sv06,0.599,222533,0.642,1hvpDAxZPKjKztOc72sv06,3.33e-05,0,0.0992,-6.936,1,0.0363,115.412,4,https://api.spotify.com/v1/tracks/1hvpDAxZPKjKztOc72sv06,audio_features,spotify:track:4KV9bM7a1KDc7b7OakFZic,0.349,1
144,0.0183,https://api.spotify.com/v1/audio-analysis/1OjmlSFuzYflWjSMTCyTJv,0.725,200880,0.571,1OjmlSFuzYflWjSMTCyTJv,0.0,1,0.0519,-6.007,1,0.102,146.035,4,https://api.spotify.com/v1/tracks/1OjmlSFuzYflWjSMTCyTJv,audio_features,spotify:track:7n7VsX3sv66znBwA8b5uhp,0.61,1
145,0.637,https://api.spotify.com/v1/audio-analysis/7F9oCEKbqjN99cV5HpvYER,0.586,192459,0.32,7F9oCEKbqjN99cV5HpvYER,0.00202,0,0.128,-12.788,1,0.0289,115.808,4,https://api.spotify.com/v1/tracks/7F9oCEKbqjN99cV5HpvYER,audio_features,spotify:track:60fWsdGYfKDNkNitrk1DIW,0.437,1
146,0.0501,https://api.spotify.com/v1/audio-analysis/6YJdPrH3i2POzu7hdHIRrb,0.748,170933,0.778,6YJdPrH3i2POzu7hdHIRrb,0.0,0,0.284,-5.752,1,0.137,95.989,4,https://api.spotify.com/v1/tracks/6YJdPrH3i2POzu7hdHIRrb,audio_features,spotify:track:1eh5mDCjo7XbDNY5tYiNVU,0.777,1
147,0.5,https://api.spotify.com/v1/audio-analysis/0W2v26CdnaynHvBM1cF2Sw,0.446,180627,0.533,0W2v26CdnaynHvBM1cF2Sw,0.0,5,0.0875,-6.161,0,0.0601,137.029,3,https://api.spotify.com/v1/tracks/0W2v26CdnaynHvBM1cF2Sw,audio_features,spotify:track:3AlpkljBS1AU7HFVPms8K6,0.469,1
